sentences,split,not_high_yielding,high_yielding
"4-(3,4-dichlorophenyl)-1-[(2-methylpropan-2-yl)oxycarbonyl]piperidine-4-carboxylic acid and n,n-dimethylformamide react together in the presence of ethyl acetate, [azido(phenyl)phosphoryl]benzene to produce tert-butyl 4-(3,4-dichlorophenyl)-4-isocyanatopiperidine-1-carboxylate.",train,0,1
"2-bromo-n-(4-methoxyphenyl)-n-propan-2-ylacetamide and 2-n-(1,3,5-trimethylpyrazol-4-yl)benzene-1,2-diamine react together in the presence of n,n-dimethylformamide, dichloromethane, carbonate, iodide, potassium(1+) to produce n-(4-methoxyphenyl)-n-propan-2-yl-2-[2-[(1,3,5-trimethylpyrazol-4-yl)amino]anilino]acetamide.",train,0,1
"1-bromo-2-iodo-4-(trifluoromethyl)benzene and pyridin-3-ylboronic acid react together in the presence of 1,4-dioxane, oxidane, carbonate, potassium(1+), palladium;triphenylphosphanium to produce 3-[2-bromo-5-(trifluoromethyl)phenyl]pyridine.",train,1,0
"4-[2-amino-1-(4-hydroxyphenyl)propyl]phenol and benzoyl chloride react together in the presence of oxolane, 2-propan-2-yloxypropane, chlorane, chloroform, oxidane, hydrogen carbonate, sodium(1+) to produce n-[1,1-bis(4-hydroxyphenyl)propan-2-yl]benzamide.",train,0,1
"2-(1-phenylmethoxyhex-5-en-3-yl)-1,3-dioxolane and hydroxide react together in the presence of hexane, ethanol, dichloromethane, oxidane, hydrogen peroxide, sodium(1+) to produce 4-(1,3-dioxolan-2-yl)-6-phenylmethoxyhexan-1-ol.",train,0,1
"Oxiran-2-ylmethyl 2-methylprop-2-enoate and 4-methoxyphenol react together in the presence of oxidane, sulfuric acid, sulfate, sodium(1+) to produce 2,3-dihydroxypropyl 2-methylprop-2-enoate.",train,0,1
"3-bromo-5-fluoropyridin-2-amine and (4-phenoxyphenyl)boronic acid react together in the presence of 1,2-dimethoxyethane, oxidane, carbonate, sodium(1+), palladium;triphenylphosphanium to produce 5-fluoro-3-(4-phenoxyphenyl)pyridin-2-amine.",train,0,1
"5-amino-n'-cyclohexyloxy-1-[(2r,3r,4s,5r)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]imidazole-4-carboximidamide and methanethione react together in the presence of n,n-dimethylformamide to produce 6-amino-9-[(2r,3r,4s,5r)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1h-purine-2-thione.",train,0,1
"3-(1,3-benzodioxol-5-yl)-2,3-dihydroinden-1-one reacts in the presence of ethanol, 1,2-dimethoxyethane, boranuide, sodium(1+) to produce (1r,3r)-3-(1,3-benzodioxol-5-yl)-2,3-dihydro-1h-inden-1-ol.",train,0,1
"4-bromo-1-fluoro-2-methoxybenzene and 1-(2,2,4,6,7-pentamethyl-3h-1-benzofuran-5-yl)piperazine react together in the presence of chlorane to produce 1-(4-fluoro-3-methoxyphenyl)-4-(2,2,4,6,7-pentamethyl-3h-1-benzofuran-5-yl)piperazine.",train,1,0
"(r)-n-[(2r)-2-[1-(3-bromophenyl)pyrazol-4-yl]-3,3-difluoro-4-hydroxybutan-2-yl]-2-methylpropane-2-sulfinamide reacts in the presence of methanol, chlorane to produce (3r)-3-amino-3-[1-(3-bromophenyl)pyrazol-4-yl]-2,2-difluorobutan-1-ol.",train,0,1
"Acetaldehyde and 4-chloro-2-nitroaniline react together in the presence of acetic acid, hexane, ethyl acetate, toluene, 2,2,2-trifluoroacetic acid, pyridine to produce 4-chloro-n-ethyl-2-nitroaniline.",train,1,0
"4-[4-chloro-6-[2-(difluoromethyl)benzimidazol-1-yl]-1,3,5-triazin-2-yl]morpholine and pyridin-4-amine react together in the presence of methylsulfinylmethane, oxidane to produce 4-[2-(difluoromethyl)benzimidazol-1-yl]-6-morpholin-4-yl-n-pyridin-4-yl-1,3,5-triazin-2-amine.",train,1,0
"Formonitrile and 3-bromo-4-hydroxy-n-morpholin-4-ylbenzamide react together in the presence of methane, formaldehyde, n,n-dimethylacetamide, oxidane, cyanide, palladium, zinc(2+), zinc, triphenylphosphane to produce 3-cyano-4-hydroxy-n-morpholin-4-ylbenzamide.",train,0,1
"Diethyl 2-(2-methoxyphenyl)propanedioate and 3-methoxyaniline react together in the presence of ethoxyethane, phenoxybenzene to produce 4-hydroxy-7-methoxy-3-(2-methoxyphenyl)-1h-quinolin-2-one.",train,0,1
"Methyl 2-(5-methoxypyridin-2-yl)benzoate reacts in the presence of sodium(1+), hydroxide to produce 2-(5-methoxypyridin-2-yl)benzoic acid.",train,0,1
"Acetate and n-benzyl-n-(4-bromo-3-oxobutyl)-2-nitrobenzenesulfonamide react together in the presence of acetic acid, chlorane, dichloromethane, potassium(1+) to produce n-benzyl-n-(4-hydroxy-3-oxobutyl)-2-nitrobenzenesulfonamide.",train,0,1
"Bromomethylbenzene and 2-[2-[2-[2-[2-[2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol react together in the presence of oxolane, chloride, hydride, azanium, sodium(1+) to produce 2-[2-[2-[2-[2-[2-[2-[2-[2-(2-phenylmethoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol.",train,0,1
"Tert-butyl n-(5-bromo-1,3-thiazol-2-yl)carbamate and n-(methyl-oxo-phenyl-lambda6-sulfanylidene)-5-(2-trimethylsilylethynyl)pyridine-3-carboxamide react together in the presence of tetrabutylazanium, n,n-diethylethanamine, n,n-dimethylformamide, dichloropalladium;triphenylphosphanium, molecular nitrogen, iodocopper, fluoride, molecular hydrogen, triphenylphosphane to produce tert-butyl n-[5-[2-[5-[(methyl-oxo-phenyl-lambda6-sulfanylidene)carbamoyl]pyridin-3-yl]ethynyl]-1,3-thiazol-2-yl]carbamate.",train,1,0
"Ethyl 3-(4-cyclooctylphenyl)-3-hydroxybutanoate reacts in the presence of 4-methylbenzenesulfonic acid, oxidane, hydrogen carbonate, sodium(1+), benzene to produce ethyl 3-(4-cyclooctylphenyl)but-2-enoate.",train,0,1
"O-phenyl n-(2-methoxy-6-methyl-5-propylpyridin-3-yl)carbamothioate and 1-(3,5-dimethoxyphenyl)piperazine react together to produce 4-(3,5-dimethoxyphenyl)-n-(2-methoxy-6-methyl-5-propylpyridin-3-yl)piperazine-1-carbothioamide.",train,1,0
"[2-(4-fluorophenyl)-1,3-oxazol-4-yl]methanamine and 3-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]benzoic acid react together to produce n-[[2-(4-fluorophenyl)-1,3-oxazol-4-yl]methyl]-3-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]benzamide.",train,1,0
"[4-[3-(dimethylamino)prop-1-ynyl]-2-methyl-5-nitrophenyl] methyl carbonate reacts in the presence of acetic acid, ethanol, oxidane, carbonate, iron, sodium(1+) to produce [5-amino-4-[3-(dimethylamino)prop-1-ynyl]-2-methylphenyl] methyl carbonate.",train,0,1
"N-[(2r)-2-hydroxypropyl]-5-[3-[(2s)-1-methoxypropan-2-yl]oxy-5-tri(propan-2-yl)silyloxyphenyl]-1h-pyrrole-2-carboxamide reacts in the presence of oxolane, n,n-diethylethanamine, methanesulfonic acid, chloride, azanium to produce [3-[(2s)-1-methoxypropan-2-yl]oxy-5-[5-[(5s)-5-methyl-4,5-dihydro-1,3-oxazol-2-yl]-1h-pyrrol-2-yl]phenoxy]-tri(propan-2-yl)silane.",train,0,1
"O-[(4-nitrophenyl)methyl] 5,5-dimethyl-3-naphthalen-1-yloxy-4-oxo-2-(2-oxo-4-prop-2-enylsulfanylazetidin-1-yl)hex-2-enethioate and molecular chlorine react together in the presence of tetrachloromethane, dichloromethane to produce o-[(4-nitrophenyl)methyl] 2-(2-chloro-4-oxoazetidin-1-yl)-5,5-dimethyl-3-naphthalen-1-yloxy-4-oxohex-2-enethioate.",train,0,1
"[chloro(diphenyl)methyl]benzene and 5-[(4-hydroxyphenyl)methyl]-1,3-oxazolidine-2,4-dione react together in the presence of n,n-diethylethanamine, ethyl acetate, n,n-dimethylformamide, dichloromethane, oxidane to produce 5-[(4-hydroxyphenyl)methyl]-3-trityl-1,3-oxazolidine-2,4-dione.",train,1,0
"2-tert-butyl-5-nitrobenzenesulfonyl chloride and azanium react together in the presence of ethoxyethane, oxidane, hydroxide to produce 2-tert-butyl-5-nitrobenzenesulfonamide.",train,1,0
"5-[1-(4-methylphenyl)sulfonyl-5-[5-(propan-2-ylamino)-1,3,4-oxadiazol-2-yl]indol-3-yl]pyridine-3-carboxylic acid and benzotriazol-1-yloxy(tripyrrolidin-1-yl)phosphanium react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, methanamine, n,n-dimethylformamide, chlorane, hexafluorophosphate, 1-hydroxybenzotriazole to produce n-methyl-5-[1-(4-methylphenyl)sulfonyl-5-[5-(propan-2-ylamino)-1,3,4-oxadiazol-2-yl]indol-3-yl]pyridine-3-carboxamide.",train,1,0
"[(2r)-2-[2-(2,6-dichlorophenyl)-6-[(e)-prop-1-enyl]phenoxy]but-3-enyl] 4-methylbenzenesulfonate reacts in the presence of tricyclohexylphosphane, 1,1-dichloroethane, benzylidene(dichloro)ruthenium to produce [(2r)-8-(2,6-dichlorophenyl)-2h-chromen-2-yl]methyl 4-methylbenzenesulfonate.",train,0,1
"2-(oxan-4-yl)acetaldehyde and 1-(benzenesulfonyl)pyrrolo[2,3-b]pyridine react together in the presence of oxolane, n-propan-2-ylpropan-2-amine, di(propan-2-yl)azanide, hexane, lithium(1+), lithium;butane to produce 1-[1-(benzenesulfonyl)pyrrolo[2,3-b]pyridin-2-yl]-2-(oxan-4-yl)ethanol.",train,1,0
"4-(2,6-dioxo-1,3-dipropyl-7h-purin-8-yl)bicyclo[2.2.2]octane-1-carbaldehyde and methoxymethyl(triphenyl)phosphanium react together in the presence of oxolane, bis(trimethylsilyl)azanide, chloride, potassium(1+) to produce 2-[4-(2,6-dioxo-1,3-dipropyl-7h-purin-8-yl)-1-bicyclo[2.2.2]octanyl]acetaldehyde.",train,0,1
4-bromobut-1-ene and 1-phenylpiperazine react together in the presence of ethoxyethane to produce 1-but-3-enyl-4-phenylpiperazine.,train,0,1
Methyl 5-[(7-aminonaphthalen-2-yl)sulfonylamino]-2-chlorobenzoate and methyl 2-chloro-5-[(7-isothiocyanatonaphthalen-2-yl)sulfonylamino]benzoate react together in the presence of dichloromethane to produce methyl 2-chloro-5-[[7-[[7-[(4-chloro-3-methoxycarbonylphenyl)sulfamoyl]naphthalen-2-yl]carbamothioylamino]naphthalen-2-yl]sulfonylamino]benzoate.,train,0,1
"Morpholine and 7-chloropyrazolo[1,5-a]pyrimidin-5-amine react together in the presence of 1,4-dioxane, 1-methylpyrrolidin-2-one to produce 7-morpholin-4-ylpyrazolo[1,5-a]pyrimidin-5-amine.",train,1,0
"Methyl 6-methoxy-1h-indole-2-carboxylate reacts in the presence of tribromoborane, chlorane, dichloromethane to produce 6-hydroxy-1h-indole-2-carboxylic acid.",train,0,1
"S-[[6-(1,3-dioxoisoindol-2-yl)-5,6,7,8-tetrahydronaphthalen-2-yl]] n,n-dimethylcarbamothioate reacts in the presence of ethanol, hydrazine to produce s-[(6-amino-5,6,7,8-tetrahydronaphthalen-2-yl)] n,n-dimethylcarbamothioate.",train,0,1
"Tert-butyl (2s)-2-(2,2-dibromoethenyl)pyrrolidine-1-carboxylate reacts in the presence of oxolane, ethoxyethane, chloride, lithium;butane, azanium to produce tert-butyl (2s)-2-ethynylpyrrolidine-1-carboxylate.",train,0,1
"Benzyl (2s)-1-[2-[[(2s)-1-[(2s)-2-[[(2s)-5-[[amino-[(4-methylphenyl)sulfonylamino]methylidene]amino]-2-[[(2s)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylmethoxypropanoyl]amino]pentanoyl]amino]-4-methylpentanoyl]pyrrolidine-2-carbonyl]amino]acetyl]pyrrolidine-2-carboxylate reacts in the presence of ethoxyethane, methanol, chlorane, sodium(1+), hydroxide to produce (2s)-1-[2-[[(2s)-1-[(2s)-2-[[(2s)-5-[[amino-[(4-methylphenyl)sulfonylamino]methylidene]amino]-2-[[(2s)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylmethoxypropanoyl]amino]pentanoyl]amino]-4-methylpentanoyl]pyrrolidine-2-carbonyl]amino]acetyl]pyrrolidine-2-carboxylic acid.",train,0,1
"[(3r)-3-[4-(difluoromethoxy)phenyl]-3-[(2-methylpropan-2-yl)oxycarbonylamino]propyl] methanesulfonate and cyanide react together in the presence of methylsulfinylmethane, oxidane, iodide, sodium(1+) to produce tert-butyl n-[(1r)-3-cyano-1-[4-(difluoromethoxy)phenyl]propyl]carbamate.",train,1,0
"8-(dimethylamino)-6,7,8,9-tetrahydrodibenzofuran-2-carbonyl chloride and cyclopropanamine react together to produce n-cyclopropyl-8-(dimethylamino)-6,7,8,9-tetrahydrodibenzofuran-2-carboxamide.",train,1,0
"2-(4-aminonaphthalen-1-yl)sulfanylacetic acid and thiophene-2-sulfonyl chloride react together in the presence of oxolane, oxidane, pyridine to produce 2-[4-(thiophen-2-ylsulfonylamino)naphthalen-1-yl]sulfanylacetic acid.",train,1,0
"4-[2-(chloromethyl)-1-(4-nitrophenyl)imidazol-4-yl]-5-methyl-3-phenyl-1,2-oxazole and 3-morpholin-4-ylpropan-1-amine react together in the presence of n,n-dimethylformamide to produce n-[[4-(5-methyl-3-phenyl-1,2-oxazol-4-yl)-1-(4-nitrophenyl)imidazol-2-yl]methyl]-3-morpholin-4-ylpropan-1-amine.",train,0,1
"(1r)-2-azido-1-(6-methylpyridin-2-yl)ethanol reacts in the presence of ethanol, azide, palladium to produce (1r)-2-amino-1-(6-methylpyridin-2-yl)ethanol.",train,0,1
"Tert-butyl piperazine-1-carboxylate and 5-chloro-3-phenyl-1,2,4-thiadiazole react together in the presence of n,n-diethylethanamine, n,n-dimethylformamide, oxidane to produce tert-butyl 4-(3-phenyl-1,2,4-thiadiazol-5-yl)piperazine-1-carboxylate.",train,1,0
"12,12-dimethyl-10h-indeno[2,1-b]carbazole and iodobenzene react together in the presence of 3,5-ditert-butyl-2-hydroxybenzoic acid, dodecylbenzene, carbonate, hydrogen sulfite, copper, potassium(1+), sodium(1+) to produce 12,12-dimethyl-10-phenyl-10h-indeno[2,1-b]carbazole.",train,0,1
"Methyl 3-(2,2-dimethylpropyl)-2-oxo-1-oxa-3-azaspiro[4.5]decane-7-carboxylate and bis(trimethylsilyl)azanide react together in the presence of oxolane, iodomethane, sodium(1+) to produce methyl 3-(2,2-dimethylpropyl)-7-methyl-2-oxo-1-oxa-3-azaspiro[4.5]decane-7-carboxylate.",train,0,1
"2-aminopyridine-4-carboxamide and 2-(2,4,5-trichlorophenoxy)acetic acid react together in the presence of n,n-dimethylformamide, n,n-dimethylpyridin-4-amine, methanol, hexafluorophosphate, benzotriazol-1-yloxy(tripyrrolidin-1-yl)phosphanium to produce 2-[[2-(2,4,5-trichlorophenoxy)acetyl]amino]pyridine-4-carboxamide.",train,1,0
"4-(3-propylcyclopentyl)cyclohexan-1-one and 1-bromo-4-ethoxy-2,3-difluorobenzene react together in the presence of oxolane, hexane, chloride, lithium;butane, azanium to produce 1-(4-ethoxy-2,3-difluorophenyl)-4-(3-propylcyclopentyl)cyclohexan-1-ol.",train,0,1
"3-chlorobenzenecarboperoxoic acid and furo[3,2-b]pyridine react together in the presence of chloroform to produce 4-oxidofuro[3,2-b]pyridin-4-ium.",train,0,1
"(2s)-2-(9h-fluoren-9-ylmethoxycarbonylamino)-4-methylpentanoic acid and azane react together in the presence of oxolane, oxidane to produce 9h-fluoren-9-ylmethyl n-[(2s)-2-amino-4-methylpentanoyl]carbamate.",train,1,0
"Formaldehyde and 5-(2-methyloctan-2-yl)-2-piperidin-3-ylphenol react together in the presence of chlorane, molecular hydrogen, palladium to produce 5-(2-methyloctan-2-yl)-2-(1-methylpiperidin-3-yl)phenol.",train,0,1
"Methyl 2-(4-fluorophenyl)acetate and bis(trimethylsilyl)azanide react together in the presence of oxolane, iodomethane, lithium(1+) to produce methyl 2-(4-fluorophenyl)propanoate.",train,0,1
"Benzyl n-[(2s)-1-(3-tert-butyl-n-[2-cyclohexylethyl(phenyl)carbamoyl]-2-hydroxy-5-methoxyanilino)-1-oxopropan-2-yl]carbamate reacts in the presence of methane, methanol, chlorane, palladium to produce (2s)-2-amino-n-(3-tert-butyl-2-hydroxy-5-methoxyphenyl)-n-[2-cyclohexylethyl(phenyl)carbamoyl]propanamide.",train,0,1
"4-[4-(4-methoxyphenyl)piperazin-1-yl]aniline reacts in the presence of bromane, oxidane to produce 4-[4-(4-aminophenyl)piperazin-1-yl]phenol.",train,1,0
"(1s,2s,3s,5r,11r,12s,15r,16s)-15-acetyl-9-chloro-15-hydroxy-2,16-dimethylpentacyclo[9.7.0.02,8.03,5.012,16]octadeca-7,9-dien-6-one and methylsulfinylmethane react together to produce (1s,2s,3s,5r,11r,12s,13r,15r,16s)-15-acetyl-9-chloro-13,15-dihydroxy-2,16-dimethylpentacyclo[9.7.0.02,8.03,5.012,16]octadeca-7,9-dien-6-one.",train,1,0
"5-methyl-2-(trifluoromethyl)furan-3-carboxylic acid reacts in the presence of sulfate, copper(1+), quinoline to produce 2-methyl-5-(trifluoromethyl)furan.",train,1,0
"Diethyl phosphite and 1-bromo-4-fluorobenzene react together in the presence of n,n-diethylethanamine, ethyl acetate, palladium, triphenylphosphane to produce 1-diethoxyphosphoryl-4-fluorobenzene.",train,0,1
"Benzyl n-(5,9-dimethyl-2-oxo-1,3-dihydro-1,4-benzodiazepin-3-yl)carbamate and 3-chlorobenzenecarboperoxoic acid react together in the presence of dichloromethane to produce benzyl n-(4-hydroxy-5,9-dimethyl-2-oxo-3h-1,4-benzodiazepin-3-yl)carbamate.",train,0,1
"1-(2-bromoethyl)-4-[(2-methylpropan-2-yl)oxy]benzene and 2,8-dimethyl-1,3,4,5-tetrahydropyrido[4,3-b]indole react together in the presence of 1-methylpyrrolidin-2-one, oxidane, potassium(1+), hydroxide to produce 2,8-dimethyl-5-[2-[4-[(2-methylpropan-2-yl)oxy]phenyl]ethyl]-3,4-dihydro-1h-pyrido[4,3-b]indole.",train,1,0
"N-[1-[4-amino-2-(ethoxymethyl)-8-phenylmethoxyimidazo[4,5-c]quinolin-1-yl]-2-methylpropan-2-yl]cyclohexanecarboxamide reacts in the presence of ethanol, molecular hydrogen, palladium to produce n-[1-[4-amino-2-(ethoxymethyl)-8-hydroxyimidazo[4,5-c]quinolin-1-yl]-2-methylpropan-2-yl]cyclohexanecarboxamide.",train,1,0
"Tert-butyl 2-[(2,3-dichlorophenyl)methyl]-6-oxo-5-phenylmethoxy-1h-pyrimidine-4-carboxylate reacts in the presence of oxolane, oxidane, lithium(1+), hydroxide to produce 2-[(2,3-dichlorophenyl)methyl]-6-oxo-5-phenylmethoxy-1h-pyrimidine-4-carboxylic acid.",train,0,1
"4-methoxy-3-[1-(2,2,2-trifluoroacetyl)pyrrolidin-3-yl]benzenesulfonyl chloride and 2-(difluoromethoxy)-5-methylaniline react together in the presence of pyridine to produce n-[2-(difluoromethoxy)-5-methylphenyl]-4-methoxy-3-[1-(2,2,2-trifluoroacetyl)pyrrolidin-3-yl]benzenesulfonamide.",train,1,0
"2-(2,2-dimethyl-5-oxo-1,3-dioxolan-4-ylidene)-n-ethoxy-n-[(4-fluorophenyl)methyl]acetamide reacts in the presence of methanol to produce methyl 4-[ethoxy-[(4-fluorophenyl)methyl]amino]-2-hydroxy-4-oxobut-2-enoate.",train,0,1
"Ethyl 4-aminobenzoate and (e)-3-naphthalen-2-ylprop-2-enoyl chloride react together in the presence of dichloromethane, pyridine to produce ethyl 4-(3-naphthalen-2-ylprop-2-enoylamino)benzoate.",train,0,1
"Tert-butyl 2-bromoacetate and methyl 2-amino-5-(8-hydroxy-1-methoxy-2-methylindolizine-3-carbonyl)benzoate react together in the presence of oxolane, hydrogen sulfate, potassium(1+) to produce methyl 2-amino-5-[1-methoxy-2-methyl-8-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethoxy]indolizine-3-carbonyl]benzoate.",train,1,0
"[6,7-dichloro-9-(4-methylphenyl)sulfonyl-1-(trifluoromethyl)-3,4-dihydro-2h-carbazol-1-yl]oxy-trimethylsilane reacts in the presence of oxolane, ethanol, oxidane, potassium(1+), hydroxide to produce 6,7-dichloro-1-(trifluoromethyl)-2,3,4,9-tetrahydrocarbazol-1-ol.",train,0,1
"Methyl (2r)-2-[[4-[4-[(5-bromo-4-methoxy-3-methyl-1-benzofuran-2-carbonyl)amino]phenyl]phenyl]sulfonylamino]-3-methylbutanoate reacts in the presence of oxolane, lithium(1+), hydroxide to produce (2r)-2-[[4-[4-[(5-bromo-4-methoxy-3-methyl-1-benzofuran-2-carbonyl)amino]phenyl]phenyl]sulfonylamino]-3-methylbutanoic acid.",train,1,0
"5-methyl-1h-imidazole-4-carbaldehyde and 4-chloro-5,7-dihydropyrrolo[2,3-d]pyrimidin-6-one react together to produce 4-chloro-5-[(5-methyl-1h-imidazol-4-yl)methylidene]-7h-pyrrolo[2,3-d]pyrimidin-6-one.",train,0,1
"2-[3-[(2r)-2-[[(2r)-2-[tert-butyl(dimethyl)silyl]oxy-2-[4-hydroxy-3-(hydroxymethyl)phenyl]ethyl]amino]propyl]phenyl]-n-cycloheptylacetamide reacts in the presence of methanol, oxidane, fluoride, azanium to produce n-cycloheptyl-2-[3-[(2r)-2-[[(2r)-2-hydroxy-2-[4-hydroxy-3-(hydroxymethyl)phenyl]ethyl]amino]propyl]phenyl]acetamide.",train,0,1
"4-[4-(2-methylpropylamino)-6-phenylbenzimidazol-1-yl]benzoic acid and [dimethylamino(triazolo[4,5-b]pyridin-3-yloxy)methylidene]-dimethylazanium react together in the presence of oxolane, n-ethyl-n-propan-2-ylpropan-2-amine, hexafluorophosphate to produce n-cyclopropyl-4-[4-(2-methylpropylamino)-6-phenylbenzimidazol-1-yl]benzamide.",train,0,1
"Tert-butyl (2s)-2-amino-3-(4-hydroxyphenyl)propanoate and 2-fluoro-1,3-benzothiazole react together in the presence of pyridine to produce tert-butyl (2s)-2-(1,3-benzothiazol-2-ylamino)-3-(4-hydroxyphenyl)propanoate.",train,1,0
"Propan-2-one and 1,1-dimethoxy-2-[3-(naphthalen-2-ylmethoxy)phenyl]propan-2-ol react together in the presence of hydrogen carbonate, sulfuric acid, sodium(1+) to produce 5-methoxy-2,2,4-trimethyl-4-[3-(naphthalen-2-ylmethoxy)phenyl]-1,3-dioxolane.",train,1,0
"4,4,4-trifluoro-3-hydroxybutanamide reacts in the presence of oxolane, oxidane, aluminum(3+), hydride, lithium(1+), sodium(1+), hydroxide to produce 4-amino-1,1,1-trifluorobutan-2-ol.",train,0,1
"N-(2-ethenoxyethoxy)-4-fluoro-5-(2-fluoro-4-iodoanilino)-1,3-benzoxazole-6-carboxamide reacts in the presence of chlorane, dichloromethane, hydrogen carbonate, sodium(1+) to produce 4-fluoro-5-(2-fluoro-4-iodoanilino)-n-(2-hydroxyethoxy)-1,3-benzoxazole-6-carboxamide.",train,1,0
"Morpholine and 4-[1-[(2,5-difluorophenyl)methyl]-3,4-dihydro-2h-pyrido[2,3-b]pyrazin-7-yl]benzoic acid react together to produce [4-[1-[(2,5-difluorophenyl)methyl]-3,4-dihydro-2h-pyrido[2,3-b]pyrazin-7-yl]phenyl]-morpholin-4-ylmethanone.",train,1,0
"3-[3-[6-fluoro-5-(4-methylpiperazin-1-yl)-1h-benzimidazol-2-yl]-1-(oxan-2-yl)pyrazol-4-yl]-1,1-di(propan-2-yl)urea reacts in the presence of 1,4-dioxane, chlorane to produce 3-[5-[6-fluoro-5-(4-methylpiperazin-1-yl)-1h-benzimidazol-2-yl]-1h-pyrazol-4-yl]-1,1-di(propan-2-yl)urea.",train,1,0
"2-(2-bromoethyl)-1-(bromomethyl)-3,4-difluorobenzene and 6-bromo-2,3-dihydroinden-1-one react together in the presence of oxolane, hydride, sodium(1+) to produce 6'-bromo-7,8-difluorospiro[2,4-dihydro-1h-naphthalene-3,2'-3h-indene]-1'-one.",train,1,0
"1-[(2-methylpropan-2-yl)oxycarbonyl]piperidine-4-carboxylic acid and [dimethylamino(triazolo[4,5-b]pyridin-3-yloxy)methylidene]-dimethylazanium react together in the presence of n-methylmethanamine, chlorane, dichloromethane, hexafluorophosphate, oxidane to produce tert-butyl 4-(dimethylcarbamoyl)piperidine-1-carboxylate.",train,0,1
Tert-butyl 2-[4-bromo-2-[2-(3-propylsulfonylphenyl)ethynyl]phenoxy]acetate and (1-methylpyrazol-4-yl)boronic acid react together to produce tert-butyl 2-[4-(1-methylpyrazol-4-yl)-2-[2-(3-propylsulfonylphenyl)ethynyl]phenoxy]acetate.,train,0,1
3-[4-[4-[2-(dimethylamino)-1-[(2-methylpropan-2-yl)oxycarbonylamino]-2-oxoethyl]phenoxy]phenyl]propanoic acid reacts in the presence of dichloromethane to produce 3-[4-[4-[1-amino-2-(dimethylamino)-2-oxoethyl]phenoxy]phenyl]propanoic acid.,train,1,0
"3-(5-tert-butyl-1,3,4-oxadiazol-2-yl)-5-(2-ethyl-5-piperidin-4-yl-1,2,4-triazol-3-yl)pyrazin-2-amine and 3-(oxan-2-yloxy)propanoic acid react together in the presence of acetonitrile, n-ethyl-n-propan-2-ylpropan-2-amine, [dimethylamino(triazolo[4,5-b]pyridin-3-yloxy)methylidene]-dimethylazanium, hexafluorophosphate to produce 1-[4-[5-[5-amino-6-(5-tert-butyl-1,3,4-oxadiazol-2-yl)pyrazin-2-yl]-1-ethyl-1,2,4-triazol-3-yl]piperidin-1-yl]-3-(oxan-2-yloxy)propan-1-one.",train,0,1
